MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,Duration_min,Start_Date,End_Date,Start_Date_dt,End_Date_dt
39292,Princess Connect! Re:Dive,7.06,"Action, Adventure, Comedy, Fantasy",Unknown,プリンセスコネクト！Re:Dive,TV,13,"Apr 7, 2020 to Jun 30, 2020",Spring 2020,"WOWOW, Nippon Columbia, Tokyo MX, BS11, Cygames",Unknown,CygamesPictures,Game,23 min. per ep.,PG-13 - Teens 13 or older,3407.0,1031,145572,607,23062,65382,5533,9842,41753,3372.0,5040.0,13456.0,19577.0,10875.0,5190.0,2175.0,867.0,402.0,288.0,23.0,"Apr 7, 2020","Jun 30, 2020",2020-04-07,2020-06-30
39298,Shi Huang Zhi Shen,6.17,"Action, Comedy",Unknown,嗜谎之神,ONA,13,"Apr 1, 2020 to Jun 10, 2020",Unknown,bilibili,Unknown,Haoliners Animation League,Web manga,20 min. per ep.,PG-13 - Teens 13 or older,7473.0,7747,3089,12,367,307,113,184,2118,22.0,8.0,34.0,99.0,69.0,49.0,25.0,16.0,11.0,16.0,20.0,"Apr 1, 2020","Jun 10, 2020",2020-04-01,2020-06-10
39388,Koisuru Asteroid,6.87,"Slice of Life, Comedy, School",Asteroid in Love,恋する小惑星〈アストロイド〉,TV,12,"Jan 3, 2020 to Mar 27, 2020",Winter 2020,"AT-X, flying DOG, Houbunsha, Kadokawa Media House, RAY, Kadokawa, GRANTdesign",Unknown,Doga Kobo,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,4175.0,2010,59816,249,7375,22319,2914,6986,20222,1231.0,1574.0,4026.0,7012.0,4729.0,2765.0,915.0,320.0,141.0,100.0,23.0,"Jan 3, 2020","Mar 27, 2020",2020-01-03,2020-03-27
39463,Gleipnir,7.02,"Action, Mystery, Supernatural, Ecchi, Seinen",Gleipnir,グレイプニル,TV,13,"Apr 5, 2020 to Jun 28, 2020",Spring 2020,"Kodansha, bilibili, Good Smile Film",Funimation,Pine Jam,Manga,23 min. per ep.,R - 17+ (violence & profanity),3562.0,533,271352,1595,39140,132194,7999,18502,73517,5862.0,10407.0,27799.0,39369.0,20839.0,9250.0,4877.0,2187.0,1060.0,809.0,23.0,"Apr 5, 2020","Jun 28, 2020",2020-04-05,2020-06-28
39469,Tsugu Tsugumomo,7.51,"Action, Comedy, Supernatural, Ecchi, School, Seinen",Unknown,続・つぐもも,TV,12,"Apr 5, 2020 to Jun 21, 2020",Spring 2020,Unknown,Crunchyroll,Zero-G,Manga,24 min. per ep.,R+ - Mild Nudity,1547.0,2044,58806,243,6655,26073,1430,1578,23070,1696.0,2549.0,6311.0,6387.0,2366.0,971.0,377.0,154.0,55.0,70.0,24.0,"Apr 5, 2020","Jun 21, 2020",2020-04-05,2020-06-21
39470,Tsugumomo OVA,6.86,"Action, Comedy, Supernatural, Ecchi, School, Seinen",Tsugumomo2 OVA,つぐもも OVA,OVA,1,"Jan 22, 2020",Unknown,Unknown,Unknown,Zero-G,Manga,22 min.,R+ - Mild Nudity,4208.0,4201,14655,17,413,8751,134,92,5265,472.0,401.0,897.0,1943.0,1305.0,546.0,185.0,84.0,47.0,40.0,22.0,"Jan 22, 2020","Jan 22, 2020",2020-01-22,2020-01-22
39519,Dragon's Dogma,5.93,"Action, Adventure, Fantasy",Unknown,ドラゴンズドグマ,ONA,7,"Sep 17, 2020",Unknown,Unknown,Unknown,Sublimation,Game,26 min. per ep.,R+ - Mild Nudity,8436.0,4282,14010,15,823,8445,198,710,3834,170.0,219.0,659.0,1658.0,1781.0,1218.0,749.0,359.0,189.0,166.0,26.0,"Sep 17, 2020","Sep 17, 2020",2020-09-17,2020-09-17
39531,Kuutei Dragons,7.05,"Adventure, Fantasy, Seinen",Drifting Dragons,空挺ドラゴンズ,ONA,12,"Jan 9, 2020",Unknown,"Kodansha, Fuji TV, Bandai, Nexon, BS Fuji, TOHO animation, Hakuhodo DY Media Partners, Fuji Creative, Bandai Spirits",Unknown,Polygon Pictures,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3469.0,3004,29622,69,1991,10004,733,1794,15100,371.0,699.0,2038.0,2884.0,1501.0,771.0,315.0,116.0,62.0,83.0,23.0,"Jan 9, 2020","Jan 9, 2020",2020-01-09,2020-01-09
39534,Jibaku Shounen Hanako-kun,7.78,"Comedy, School, Shounen, Supernatural",Toilet-bound Hanako-kun,地縛少年花子くん,TV,12,"Jan 10, 2020 to Mar 27, 2020",Winter 2020,"Square Enix, Studio Hibari, Pony Canyon, TBS, Half H.P Studio, Contents Seed",Funimation,Lerche,Manga,24 min. per ep.,PG-13 - Teens 13 or older,859.0,501,284905,6788,35581,149379,11783,13265,74897,17400.0,23019.0,39955.0,33482.0,12743.0,5077.0,1670.0,598.0,229.0,253.0,24.0,"Jan 10, 2020","Mar 27, 2020",2020-01-10,2020-03-27
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,8.46,"Slice of Life, Comedy, Drama, Romance, School",My Teen Romantic Comedy SNAFU Climax!,やはり俺の青春ラブコメはまちがっている。完,TV,12,"Jul 10, 2020 to Sep 25, 2020",Summer 2020,"Marvelous, TBS, Movic, Delfi Sound, NBCUniversal Entertainment Japan",Sentai Filmworks,feel.,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,117.0,343,390621,12632,49455,199414,7847,4490,129415,43396.0,53237.0,46662.0,22079.0,7627.0,3011.0,1441.0,647.0,280.0,597.0,24.0,"Jul 10, 2020","Sep 25, 2020",2020-07-10,2020-09-25
39555,Baki: Dai Raitaisai-hen,7.48,"Action, Martial Arts, Shounen",Unknown,バキ 大擂台賽編,ONA,13,"Jun 4, 2020",Unknown,Unknown,Unknown,TMS Entertainment,Manga,24 min. per ep.,R - 17+ (violence & profanity),1626.0,1805,71526,208,2227,52398,518,428,15955,2586.0,5120.0,12541.0,12444.0,4537.0,1478.0,558.0,208.0,90.0,82.0,24.0,"Jun 4, 2020","Jun 4, 2020",2020-06-04,2020-06-04
39575,Somali to Mori no Kamisama,7.82,"Adventure, Slice of Life, Demons, Drama, Fantasy",Somali and the Forest Spirit,ソマリと森の神様,TV,12,"Jan 10, 2020 to Mar 27, 2020",Winter 2020,"Movic, North Stars Pictures, JY Animation, Crunchyroll SC Anime Fund, CA-Cygames Anime Fund, HORNETS, Mixer",Unknown,Satelight,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,802.0,774,193956,1182,26869,84732,9327,10636,62392,8284.0,13539.0,25184.0,19577.0,7227.0,2858.0,827.0,240.0,118.0,110.0,23.0,"Jan 10, 2020","Mar 27, 2020",2020-01-10,2020-03-27
39576,Goblin Slayer: Goblin's Crown,7.19,"Action, Adventure, Fantasy",Unknown,ゴブリンスレイヤー -GOBLIN'S CROWN-,Movie,1,"Feb 1, 2020",Unknown,Hakuhodo DY Music & Pictures,Unknown,White Fox,Light novel,1 hr. 25 min.,R - 17+ (violence & profanity),2822.0,1033,143456,254,3134,70803,997,396,68126,2946.0,4776.0,12768.0,19552.0,8505.0,2826.0,977.0,360.0,167.0,125.0,85.0,"Feb 1, 2020","Feb 1, 2020",2020-02-01,2020-02-01
39582,Kitsutsuki Tanteidokoro,6.03,"Mystery, Historical",Woodpecker Detective's Office,啄木鳥探偵處,TV,12,"Apr 13, 2020 to Jun 29, 2020",Spring 2020,"Marvelous, Tohokushinsha Film Corporation, BS Fuji, Tokyo MX, Muse Communication, Happinet",Crunchyroll,LIDENFILMS,Novel,24 min. per ep.,R - 17+ (violence & profanity),8100.0,3618,20414,32,2455,5091,870,2832,9166,140.0,209.0,556.0,1241.0,1441.0,1079.0,561.0,259.0,92.0,62.0,24.0,"Apr 13, 2020","Jun 29, 2020",2020-04-13,2020-06-29
39583,number24,6.63,"Sports, School",number24,number24 ナンバー・トゥーフォー,TV,12,"Jan 8, 2020 to Apr 15, 2020",Winter 2020,"Movic, Magic Capsule, Tokyo MX, Mime Corporation, it's",Unknown,PRA,Original,23 min. per ep.,PG-13 - Teens 13 or older,5229.0,2954,30782,165,3511,10052,1137,2830,13252,597.0,638.0,1318.0,2266.0,1932.0,1236.0,604.0,292.0,166.0,133.0,23.0,"Jan 8, 2020","Apr 15, 2020",2020-01-08,2020-04-15
39585,Majo Minarai wo Sagashite,,"Comedy, Magic, Shoujo",Unknown,魔女見習いをさがして,Movie,1,"Nov 13, 2020",Unknown,Unknown,Unknown,Toei Animation,Original,,G - All Ages,15382.0,5847,6465,8,92,51,65,34,6223,7.0,2.0,7.0,8.0,8.0,4.0,,1.0,1.0,2.0,,"Nov 13, 2020","Nov 13, 2020",2020-11-13,2020-11-13
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8.5,"Psychological, Drama, Thriller, Fantasy",Re:ZERO -Starting Life in Another World- Season 2,Re：ゼロから始める異世界生活,TV,13,"Jul 8, 2020 to Sep 30, 2020",Summer 2020,"AT-X, Memory-Tech, Hakuhodo DY Music & Pictures, Kadokawa Media House, Kadokawa",Unknown,White Fox,Light novel,26 min. per ep.,R - 17+ (violence & profanity),104.0,169,614588,10010,97949,330007,10285,4982,171365,65194.0,97134.0,82472.0,34275.0,10604.0,3754.0,1875.0,790.0,438.0,694.0,26.0,"Jul 8, 2020","Sep 30, 2020",2020-07-08,2020-09-30
39609,Ochikobore Fruit Tart,6.77,"Music, Slice of Life",Dropout Idol Fruit Tart,おちこぼれフルーツタルト,TV,12,"Oct 12, 2020 to Dec 28, 2020",Fall 2020,"Studio Mausu, Kadokawa",Funimation,feel.,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,4561.0,3419,22801,69,3083,5847,595,1435,11841,353.0,378.0,971.0,1782.0,1201.0,719.0,319.0,139.0,51.0,50.0,23.0,"Oct 12, 2020","Dec 28, 2020",2020-10-12,2020-12-28
39610,ACCA: 13-ku Kansatsu-ka - Regards,7.15,"Mystery, Police, Drama, Fantasy, Seinen",Unknown,ACCA13区監察課 Regards,OVA,1,"Feb 14, 2020",Unknown,Lantis,Unknown,Madhouse,Manga,47 min.,PG-13 - Teens 13 or older,2975.0,4749,10841,11,233,4899,96,58,5555,174.0,289.0,824.0,1411.0,619.0,197.0,33.0,17.0,8.0,7.0,47.0,"Feb 14, 2020","Feb 14, 2020",2020-02-14,2020-02-14
39681,D4DJ: First Mix,7.7,Music,D4DJ First Mix,D4DJ First Mix,TV,13,"Oct 23, 2020 to Jan 29, 2021",Fall 2020,Bushiroad,Sentai Filmworks,SANZIGEN,Original,23 min. per ep.,PG-13 - Teens 13 or older,1018.0,4575,11845,175,3070,3831,337,588,4019,573.0,646.0,1235.0,1117.0,428.0,211.0,93.0,49.0,35.0,39.0,23.0,"Oct 23, 2020","Jan 29, 2021",2020-10-23,2021-01-29
39710,Yesterday wo Utatte,7.02,"Slice of Life, Drama, Romance, Seinen","Sing ""Yesterday"" for Me",イエスタデイをうたって,TV,12,"Apr 5, 2020 to Jun 21, 2020",Spring 2020,"TV Asahi, Sotsu, Delfi Sound, Lucent Pictures Entertainment, CyberAgent, AbemaTV, DMM.futureworks",Unknown,Doga Kobo,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3596.0,696,210030,980,26425,102038,6094,10407,65066,4402.0,9147.0,22667.0,28890.0,16021.0,7493.0,3549.0,1327.0,643.0,450.0,23.0,"Apr 5, 2020","Jun 21, 2020",2020-04-05,2020-06-21
39730,Houkago Teibou Nisshi,7.38,"Slice of Life, Comedy, School, Seinen",Diary of Our Days at the Breakwater,放課後ていぼう日誌,TV,12,"Apr 7, 2020 to Sep 22, 2020",Spring 2020,Unknown,Funimation,Doga Kobo,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1999.0,2616,38031,157,5520,15732,1478,2215,13086,967.0,1597.0,4020.0,5080.0,2092.0,976.0,213.0,69.0,34.0,39.0,23.0,"Apr 7, 2020","Sep 22, 2020",2020-04-07,2020-09-22
39735,Baja no Studio: Baja no Mita Umi,6.79,Kids,Unknown,バジャのスタジオ~バジャのみた海~,OVA,1,"Feb 21, 2020",Unknown,Unknown,Unknown,Kyoto Animation,Original,27 min.,G - All Ages,4479.0,10502,982,3,27,522,9,26,398,12.0,30.0,80.0,145.0,78.0,28.0,6.0,7.0,2.0,1.0,27.0,"Feb 21, 2020","Feb 21, 2020",2020-02-21,2020-02-21
39736,Li Shi,6.23,"Action, Mystery, Supernatural",Unknown,历师,ONA,16,"May 7, 2020 to Aug 13, 2020",Unknown,"B.CMAY PICTURES, Tencent Penguin Pictures",Unknown,Unknown,Novel,23 min. per ep.,PG-13 - Teens 13 or older,7225.0,8796,2022,8,292,111,79,105,1435,13.0,9.0,16.0,36.0,35.0,28.0,18.0,3.0,3.0,4.0,23.0,"May 7, 2020","Aug 13, 2020",2020-05-07,2020-08-13
39753,"Omoi, Omoware, Furi, Furare",,"Drama, Romance, School, Shoujo","Love Me, Love Me Not",思い、思われ、ふり、ふられ,Movie,1,"Sep 18, 2020",Unknown,Unknown,Unknown,A-1 Pictures,Manga,,Unknown,11318.0,3325,24233,87,760,164,318,51,22940,61.0,16.0,43.0,33.0,18.0,5.0,3.0,1.0,1.0,3.0,,"Sep 18, 2020","Sep 18, 2020",2020-09-18,2020-09-18
39761,Saezuru Tori wa Habatakanai: The Clouds Gather,7.57,"Drama, Yaoi",Unknown,囀る鳥は羽ばたかない The clouds gather,Movie,1,"Feb 15, 2020",Unknown,Unknown,Sentai Filmworks,GRIZZLY,Manga,1 hr. 25 min.,R+ - Mild Nudity,Unknown,3900,17706,147,534,6321,147,106,10598,591.0,755.0,1322.0,1256.0,535.0,196.0,85.0,42.0,25.0,32.0,85.0,"Feb 15, 2020","Feb 15, 2020",2020-02-15,2020-02-15
39790,Adachi to Shimamura,7.21,"Slice of Life, Romance, School, Shoujo Ai",Adachi and Shimamura,安達としまむら,TV,12,"Oct 9, 2020 to Dec 25, 2020",Fall 2020,Kadokawa,Funimation,Tezuka Productions,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,2726.0,1342,104719,834,17601,34330,3263,4687,44838,2376.0,3649.0,8406.0,10672.0,5362.0,2488.0,958.0,387.0,155.0,129.0,24.0,"Oct 9, 2020","Dec 25, 2020",2020-10-09,2020-12-25
39792,Eizouken ni wa Te wo Dasu na!,8.17,"Adventure, Comedy, School, Seinen",Keep Your Hands Off Eizouken!,映像研には手を出すな!,TV,12,"Jan 6, 2020 to Mar 23, 2020",Winter 2020,"Warner Bros. Japan, Warner Music Japan, Shogakukan, NHK Enterprises",Unknown,Science SARU,Manga,25 min. per ep.,PG-13 - Teens 13 or older,336.0,698,211247,2338,32825,87586,11698,10371,68767,11736.0,23250.0,29226.0,14646.0,4884.0,2028.0,754.0,256.0,139.0,234.0,25.0,"Jan 6, 2020","Mar 23, 2020",2020-01-06,2020-03-23
39942,Uchi Tama?! Uchi no Tama Shirimasen ka?,6.9,Slice of Life,Uchitama?! Have you seen my Tama?,うちタマ?!~うちのタマ知りませんか?~,TV,11,"Jan 10, 2020 to Mar 20, 2020",Winter 2020,"Aniplex, Dentsu, Fuji TV, Sony Creative Products",Aniplex of America,"MAPPA, Lapin Track",Original,23 min. per ep.,PG-13 - Teens 13 or older,4016.0,4057,15837,52,1874,4906,677,1924,6456,317.0,372.0,775.0,1390.0,1019.0,543.0,250.0,122.0,56.0,64.0,23.0,"Jan 10, 2020","Mar 20, 2020",2020-01-10,2020-03-20
39948,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season,6.83,"Action, Mystery, Comedy, Supernatural, Drama, Shounen",Muhyo & Roji's Bureau of Supernatural Investigation 2nd Season,ムヒョとロージーの魔法律相談事務所 2期,TV,12,"Jul 7, 2020 to Sep 22, 2020",Summer 2020,"Lantis, Bridge",Funimation,Studio Deen,Manga,23 min. per ep.,PG-13 - Teens 13 or older,4329.0,3844,17915,36,1767,4868,389,539,10352,178.0,236.0,672.0,1325.0,858.0,360.0,110.0,59.0,18.0,21.0,23.0,"Jul 7, 2020","Sep 22, 2020",2020-07-07,2020-09-22
39960,Yatogame-chan Kansatsu Nikki Nisatsume,6.31,"Slice of Life, Comedy, School, Shounen",Yatogame-chan Kansatsu Nikki 2,八十亀ちゃんかんさつにっき 2さつめ,TV,12,"Jan 5, 2020 to Mar 22, 2020",Winter 2020,Cloud22,Unknown,"Creators in Pack, Saetta",4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,6809.0,4482,12495,6,1013,7330,219,440,3493,145.0,152.0,569.0,1632.0,1841.0,902.0,258.0,100.0,47.0,36.0,3.0,"Jan 5, 2020","Mar 22, 2020",2020-01-05,2020-03-22
39966,Tamayomi,5.73,"Sports, School",TAMAYOMI:The Baseball Girls,球詠,TV,12,"Apr 1, 2020 to Jun 17, 2020",Spring 2020,Sotsu,Funimation,Studio A-CAT,Manga,23 min. per ep.,PG-13 - Teens 13 or older,9075.0,3302,24625,46,2644,7403,777,4570,9231,218.0,241.0,601.0,1433.0,1877.0,1599.0,1038.0,635.0,357.0,254.0,23.0,"Apr 1, 2020","Jun 17, 2020",2020-04-01,2020-06-17
39988,Isekai Quartet 2,7.38,"Comedy, Parody, Fantasy",Isekai Quartet 2,異世界かるてっと2,TV,12,"Jan 15, 2020 to Apr 1, 2020",Winter 2020,Kadokawa,Funimation,Studio PuYUKAI,Original,11 min. per ep.,PG-13 - Teens 13 or older,2002.0,951,155951,258,14130,107889,3683,2653,27596,5312.0,9092.0,25495.0,31551.0,11745.0,3966.0,1044.0,361.0,140.0,164.0,11.0,"Jan 15, 2020","Apr 1, 2020",2020-01-15,2020-04-01
39990,Vlad Love,5.94,"Comedy, Supernatural, Vampire, School",Unknown,ぶらどらぶ,TV,12,"Dec 18, 2020 to ?",Winter 2021,"Ichigo Animation, Comic Animation",Unknown,"Production I.G, Drive",Original,24 min. per ep.,Unknown,8432.0,3434,22816,65,8059,3,544,1567,12643,142.0,123.0,292.0,469.0,495.0,354.0,270.0,151.0,89.0,78.0,24.0,"Dec 18, 2020",,2020-12-18,
40005,Quanzhi Fashi IV,7.34,"Action, Magic, Fantasy, School",Unknown,全职法师Ⅳ,ONA,12,"May 27, 2020 to Jun 24, 2020",Unknown,Unknown,Unknown,Shanghai Foch Film Culture Investment,Web manga,20 min. per ep.,PG-13 - Teens 13 or older,2145.0,4169,15003,60,1402,9204,208,209,3980,659.0,713.0,1471.0,2059.0,906.0,376.0,157.0,58.0,25.0,24.0,20.0,"May 27, 2020","Jun 24, 2020",2020-05-27,2020-06-24
40010,Ishuzoku Reviewers,7.58,"Comedy, Ecchi, Fantasy",Interspecies Reviewers,異種族レビュアーズ,TV,12,"Jan 11, 2020 to Mar 28, 2020",Winter 2020,"AT-X, Docomo Anime Store, Kadokawa Media House, Kadokawa, Toyo Recording",Unknown,Passione,Manga,23 min. per ep.,R+ - Mild Nudity,1336.0,444,311653,19223,78335,149781,9911,17849,55777,75853.0,18198.0,32754.0,31926.0,14962.0,6653.0,3074.0,1657.0,1222.0,4815.0,23.0,"Jan 11, 2020","Mar 28, 2020",2020-01-11,2020-03-28
40022,Onii-chan Asa made Zutto Gyutte Shite!,6.68,Hentai,Unknown,お兄ちゃん朝までずっとギュッてして!,OVA,Unknown,"Mar 6, 2020 to ?",Unknown,Mary Jane,Unknown,Studio 1st,Visual novel,16 min.,Rx - Hentai,Unknown,7437,3547,31,1648,1,624,204,1070,124.0,107.0,183.0,271.0,233.0,143.0,53.0,33.0,21.0,21.0,16.0,"Mar 6, 2020",,2020-03-06,
40028,Shingeki no Kyojin: The Final Season,9.17,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",Attack on Titan Final Season,進撃の巨人 The Final Season,TV,16,"Dec 7, 2020 to ?",Winter 2021,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprise",Funimation,MAPPA,Manga,23 min. per ep.,R - 17+ (violence & profanity),2.0,119,733260,44862,566239,553,6658,2090,157720,173154.0,63756.0,26016.0,8793.0,2674.0,1336.0,588.0,382.0,514.0,11061.0,23.0,"Dec 7, 2020",,2020-12-07,
40035,Rebecca,6.36,Slice of Life,The Chronicles of Rebecca,レベッカ,Movie,1,"Mar 14, 2020",Unknown,Unknown,Unknown,Vega Entertainment,Novel,24 min.,G - All Ages,6609.0,11524,636,0,16,195,10,25,390,3.0,7.0,18.0,49.0,33.0,24.0,7.0,2.0,,3.0,24.0,"Mar 14, 2020","Mar 14, 2020",2020-03-14,2020-03-14
40036,Ometeotl Hero,,Unknown,Unknown,オメテオトル≠HERO,Movie,1,"Mar 14, 2020",Unknown,Unknown,Unknown,SPEED,Original,,Unknown,11328.0,12545,424,1,21,25,9,21,348,2.0,,,2.0,4.0,4.0,2.0,,,2.0,,"Mar 14, 2020","Mar 14, 2020",2020-03-14,2020-03-14
40037,Michiru Rescue!,,Unknown,Unknown,みちるレスキュー!,Movie,1,"Mar 14, 2020",Unknown,Unknown,Unknown,Yumeta Company,Original,,Unknown,15535.0,12992,359,0,20,22,6,24,287,1.0,,,2.0,1.0,4.0,3.0,,,2.0,,"Mar 14, 2020","Mar 14, 2020",2020-03-14,2020-03-14
40044,Doraemon Movie 40: Nobita no Shin Kyouryuu,7.09,"Sci-Fi, Adventure, Comedy, Kids, Shounen",Doraemon the Movie 2020:Nobita's New Dinosaur,映画 ドラえもん のび太の新恐竜,Movie,1,"Aug 7, 2020",Unknown,Unknown,Unknown,Unknown,Manga,1 hr. 50 min.,PG - Children,3248.0,9505,1553,9,21,438,17,30,1047,56.0,39.0,58.0,88.0,45.0,19.0,10.0,1.0,4.0,1.0,110.0,"Aug 7, 2020","Aug 7, 2020",2020-08-07,2020-08-07
40045,Motto! Majime ni Fumajime Kaiketsu Zorori,,"Adventure, Comedy, Kids",Unknown,もっと! まじめにふまじめ かいけつゾロリ,TV,25,"Apr 5, 2020 to Nov 8, 2020",Spring 2020,Unknown,Unknown,"Ajia-Do, Bandai Namco Pictures",Book,25 min. per ep.,PG - Children,15673.0,12189,493,0,48,64,14,54,313,1.0,7.0,7.0,17.0,12.0,7.0,6.0,2.0,3.0,2.0,25.0,"Apr 5, 2020","Nov 8, 2020",2020-04-05,2020-11-08
40046,Id:Invaded,7.9,"Mystery, Police, Psychological, Sci-Fi",ID:INVADED,ID:INVADED イド:インヴェイデッド,TV,13,"Jan 6, 2020 to Mar 23, 2020",Winter 2020,"Toei Animation, BS11, Kadokawa Media House, NTT Plala, Kadokawa, Anima&Co.",Funimation,NAZ,Original,24 min. per ep.,R - 17+ (violence & profanity),672.0,704,211234,1833,22108,104730,6639,8513,69244,8582.0,19445.0,32149.0,20703.0,6845.0,2633.0,1075.0,386.0,134.0,137.0,24.0,"Jan 6, 2020","Mar 23, 2020",2020-01-06,2020-03-23
40052,Great Pretender,8.38,"Action, Adventure, Mystery, Comedy, Psychological",Unknown,Unknown,ONA,23,"Jun 2, 2020 to Sep 21, 2020",Unknown,"Production I.G, Fuji TV, BS Fuji, TOHO animation, Hakuhodo DY Media Partners",Unknown,Wit Studio,Original,23 min. per ep.,R - 17+ (violence & profanity),164.0,520,273035,4324,53269,115973,11954,5251,86588,18057.0,38486.0,39088.0,16153.0,4521.0,1682.0,678.0,261.0,105.0,314.0,23.0,"Jun 2, 2020","Sep 21, 2020",2020-06-02,2020-09-21
40056,Deca-Dence,7.48,"Action, Sci-Fi, Adventure",Unknown,デカダンス,TV,12,"Jul 8, 2020 to Sep 23, 2020",Summer 2020,"AT-X, BS11, Kadokawa Media House, Kadokawa, NewGin",Funimation,Nut,Original,23 min. per ep.,PG-13 - Teens 13 or older,1626.0,738,201869,638,28476,91497,6794,12512,62590,4693.0,11167.0,26150.0,25167.0,9963.0,4275.0,1715.0,632.0,307.0,283.0,23.0,"Jul 8, 2020","Sep 23, 2020",2020-07-08,2020-09-23
40059,Golden Kamuy 3rd Season,8.46,"Action, Adventure, Historical, Seinen",Golden Kamuy Season 3,ゴールデンカムイ,TV,12,"Oct 5, 2020 to Dec 21, 2020",Fall 2020,"Magic Capsule, NBCUniversal Entertainment Japan, Twin Engine",Funimation,Geno Studio,Manga,23 min. per ep.,R - 17+ (violence & profanity),118.0,1736,75226,541,10711,32912,1117,398,30088,4685.0,10036.0,10245.0,3297.0,692.0,183.0,60.0,21.0,6.0,90.0,23.0,"Oct 5, 2020","Dec 21, 2020",2020-10-05,2020-12-21
40060,BNA,7.45,"Action, Super Power, Fantasy",Unknown,BNA ビー・エヌ・エー,ONA,12,"Apr 9, 2020 to May 6, 2020",Unknown,"Movic, Fuji TV, Ultra Super Pictures, BS Fuji, TOHO animation, Hakuhodo DY Media Partners, Bandai Spirits",Unknown,Trigger,Original,22 min. per ep.,PG-13 - Teens 13 or older,1733.0,681,216866,1841,22144,127751,6040,6656,54275,7033.0,14926.0,33831.0,33957.0,13512.0,5323.0,2119.0,725.0,323.0,241.0,22.0,"Apr 9, 2020","May 6, 2020",2020-04-09,2020-05-06
40073,Choujigen Game Neptune: Hi☆Light,6.47,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural",Hyperdimension Neptunia:Hi☆Light,超次元ゲイム ネプテューヌ Hi☆Light,Special,2,"May 15, 2020",Unknown,Unknown,Unknown,Unknown,Game,1 hr. 36 min. per ep.,PG-13 - Teens 13 or older,6063.0,8626,2197,5,158,300,58,44,1637,26.0,20.0,27.0,34.0,31.0,27.0,9.0,3.0,2.0,6.0,1.0,"May 15, 2020","May 15, 2020",2020-05-15,2020-05-15
40074,Gibiate,3.89,"Action, Horror, Martial Arts, Samurai, Fantasy",Unknown,ジビエート,TV,12,"Jul 15, 2020 to Sep 30, 2020",Summer 2020,Unknown,Unknown,"Studio elle, l-a-unch・BOX",Original,24 min. per ep.,R - 17+ (violence & profanity),10998.0,2198,52447,62,6161,9602,1266,13695,21723,249.0,157.0,336.0,866.0,1383.0,2086.0,3108.0,2667.0,2408.0,2793.0,24.0,"Jul 15, 2020","Sep 30, 2020",2020-07-15,2020-09-30
40075,Koi to Producer: EVOL×LOVE,6.12,"Sci-Fi, Mystery, Super Power, Romance",Mr Love:Queen's Choice,恋とプロデューサー~EVOL×LOVE~,TV,12,"Jul 16, 2020 to Oct 1, 2020",Summer 2020,Unknown,Unknown,MAPPA,Game,24 min. per ep.,PG-13 - Teens 13 or older,7725.0,2772,34414,274,5544,9783,1308,3201,14578,526.0,506.0,950.0,2092.0,2442.0,1808.0,936.0,420.0,196.0,146.0,24.0,"Jul 16, 2020","Oct 1, 2020",2020-07-16,2020-10-01
40085,Maesetsu!,5.78,"Slice of Life, Comedy",Maesetsu! Opening Act,まえせつ!,TV,12,"Oct 11, 2020 to Dec 27, 2020",Fall 2020,Unknown,Funimation,"Studio Gokumi, AXsiZ",Original,24 min. per ep.,Unknown,8904.0,5206,8565,9,1069,1970,291,1453,3782,65.0,55.0,153.0,442.0,538.0,488.0,335.0,178.0,87.0,69.0,24.0,"Oct 11, 2020","Dec 27, 2020",2020-10-11,2020-12-27
40097,Tenchi Muyou! Ryououki 5th Season,6.28,"Action, Sci-Fi, Harem, Space, Comedy, Shounen",Unknown,天地無用! 魎皇鬼 第伍期,OVA,6,"Feb 28, 2020 to May 28, 2021",Unknown,"A-Line, Pony Canyon Enterprise",Unknown,AIC,Original,30 min. per ep.,PG-13 - Teens 13 or older,7000.0,8352,2464,6,652,0,126,93,1593,31.0,19.0,33.0,59.0,45.0,33.0,27.0,7.0,5.0,9.0,30.0,"Feb 28, 2020","May 28, 2021",2020-02-28,2021-05-28
